vehicle_id,vehicle_type,model,year,location,acquired_date
N3E8OK,Mid-Size,Toyota Camry,2019,East,2023-03-22
Q733H5,Mid-Size,Nissan Altima,2022,West,2023-01-06
ZCP4TV,SUV,Chevrolet Equinox,2020,Central,2023-03-28
NB51JI,Truck,Ram 1500,2022,West,2023-01-06
S2DW4R,Compact,Honda Civic,2021,North,2023-03-14
BAF6QF,Mid-Size,Honda Accord,2019,West,2023-03-20
63FYLC,Mid-Size,Honda Accord,2020,South,2023-01-27
CT48Z7,Mid-Size,Honda Accord,2023,North,2023-01-28
IFDG1F,Mid-Size,Honda Accord,2023,North,2023-02-22
P17FGC,SUV,Chevrolet Equinox,2018,Central,2023-03-06
EOL8PL,SUV,Chevrolet Equinox,2022,East,2023-01-11
Q0MFPW,Compact,Honda Civic,2020,South,2023-01-22
LUL65Z,Mid-Size,Toyota Camry,2018,North,2023-03-09
4EXO1A,Full-Size,Ford Taurus,2021,West,2023-03-14
GIU86Q,Mid-Size,Toyota Camry,2018,West,2023-01-14
A5UAX5,Compact,Toyota Corolla,2019,South,2023-03-22
569XWE,Mid-Size,Honda Accord,2022,North,2023-03-20
W536GH,Mid-Size,Toyota Camry,2022,South,2023-03-20
47S5YH,Compact,Honda Civic,2020,West,2023-01-22
SO2MGR,SUV,Toyota RAV4,2022,North,2023-03-02
R6A5HG,Mid-Size,Nissan Altima,2023,South,2023-01-15
PT7TFQ,Full-Size,Chevrolet Impala,2020,North,2023-01-18
7ZHX0J,Mid-Size,Honda Accord,2019,East,2023-01-07
TMG5LL,SUV,Chevrolet Equinox,2021,North,2023-02-14
DPX914,Compact,Hyundai Elantra,2018,North,2023-03-06
9Z4KZW,Compact,Honda Civic,2023,North,2023-01-18
QXZO4B,Mid-Size,Nissan Altima,2020,West,2023-01-17
LN3S78,Mid-Size,Nissan Altima,2022,East,2023-01-25
Q0IDRK,Mid-Size,Toyota Camry,2022,Central,2023-01-18
0SEQOA,SUV,Chevrolet Equinox,2020,South,2023-03-16
T76667,Compact,Honda Civic,2023,South,2023-01-16
DPT4NZ,Compact,Honda Civic,2022,South,2023-01-26
2SICQG,Mid-Size,Honda Accord,2023,Central,2023-01-28
XI564X,SUV,Ford Explorer,2018,East,2023-01-19
E9CU2D,SUV,Chevrolet Equinox,2020,South,2023-03-26
RRHE66,Full-Size,Chrysler 300,2023,West,2023-01-19
DKOHCS,Full-Size,Chevrolet Impala,2022,East,2023-02-13
P3KSLB,Full-Size,Ford Taurus,2020,North,2023-02-20
00XBZV,Full-Size,Chrysler 300,2018,West,2023-01-24
PWDHEQ,Compact,Honda Civic,2019,North,2023-02-12
6AQK7W,Full-Size,Chrysler 300,2021,North,2023-01-16
HKUBCY,SUV,Chevrolet Equinox,2021,West,2023-02-13
20G5I5,Mid-Size,Toyota Camry,2023,East,2023-01-02
KR8OYV,Full-Size,Chrysler 300,2018,South,2023-02-09
C2MRK9,Mid-Size,Toyota Camry,2020,North,2023-02-02
TWSLV2,Mid-Size,Toyota Camry,2019,East,2023-02-01
DFF7UM,Compact,Toyota Corolla,2023,West,2023-01-10
HYSWZD,Full-Size,Chrysler 300,2018,South,2023-03-31
YZJLVN,SUV,Toyota RAV4,2019,East,2023-01-03
7DG3Y4,Compact,Toyota Corolla,2019,South,2023-01-14
AE4336,Mid-Size,Honda Accord,2018,Central,2023-01-10
IDK9SA,Compact,Honda Civic,2021,West,2023-03-29
04EU08,Compact,Toyota Corolla,2021,South,2023-01-29
VM6MW4,Truck,Ram 1500,2021,East,2023-02-08
TZ4VPX,Mid-Size,Nissan Altima,2023,Central,2023-03-09
OYCBRE,Mid-Size,Honda Accord,2020,South,2023-01-05
0GRG74,Mid-Size,Honda Accord,2019,North,2023-01-07
AO7R4D,Truck,Ram 1500,2020,South,2023-01-17
P5HA0C,Mid-Size,Honda Accord,2022,West,2023-03-03
K36ER2,Full-Size,Ford Taurus,2021,Central,2023-03-30
OMT1BB,Mid-Size,Honda Accord,2019,South,2023-02-25
DMKRKW,Compact,Honda Civic,2022,North,2023-03-20
L4LI4X,Full-Size,Ford Taurus,2022,North,2023-03-21
BFB2W7,Compact,Toyota Corolla,2019,East,2023-01-25
LBQCF2,Full-Size,Ford Taurus,2021,North,2023-01-17
N5SX4Q,Mid-Size,Honda Accord,2021,North,2023-01-15
L13K39,Full-Size,Chevrolet Impala,2019,West,2023-03-13
G4D564,SUV,Chevrolet Equinox,2018,Central,2023-03-02
M7TC46,Full-Size,Ford Taurus,2022,South,2023-03-19
KIUMXN,Compact,Honda Civic,2021,East,2023-02-15
HIXPAS,Full-Size,Chrysler 300,2022,East,2023-03-29
2FIM7M,Truck,Chevrolet Silverado,2020,West,2023-03-22
4Y9ULZ,Compact,Honda Civic,2021,Central,2023-03-14
D2IYUI,Mid-Size,Toyota Camry,2023,Central,2023-03-14
RS1QCC,SUV,Toyota RAV4,2019,South,2023-01-12
X6PDG9,Compact,Toyota Corolla,2021,Central,2023-03-09
ZBJ0WK,Full-Size,Ford Taurus,2018,North,2023-03-27
Z663MA,SUV,Ford Explorer,2018,Central,2023-01-27
OAUVMF,Compact,Hyundai Elantra,2023,North,2023-03-15
SAJ86W,Full-Size,Ford Taurus,2018,North,2023-02-01
NAXRZF,Full-Size,Chevrolet Impala,2021,North,2023-01-20
32PBQN,Mid-Size,Toyota Camry,2021,North,2023-03-07
1IA9IC,SUV,Toyota RAV4,2022,East,2023-01-15
4ZJRY3,Compact,Honda Civic,2021,West,2023-02-13
NHA438,Mid-Size,Toyota Camry,2022,West,2023-03-26
0HIIQ8,SUV,Toyota RAV4,2023,North,2023-01-15
YP04O4,Compact,Toyota Corolla,2022,South,2023-01-15
ALGGHN,SUV,Chevrolet Equinox,2022,North,2023-03-26
0VPRG0,Compact,Toyota Corolla,2018,North,2023-03-11
1T322D,Mid-Size,Toyota Camry,2019,West,2023-02-11
DPCAEE,Compact,Toyota Corolla,2020,West,2023-02-06
LL36GN,Full-Size,Chevrolet Impala,2021,South,2023-03-28
SJLYPZ,SUV,Toyota RAV4,2022,South,2023-03-07
CRLKQK,SUV,Chevrolet Equinox,2022,Central,2023-03-23
1G6NSG,Truck,Ram 1500,2018,East,2023-01-09
7X169J,Full-Size,Chevrolet Impala,2019,South,2023-02-17
LIS60U,SUV,Toyota RAV4,2018,Central,2023-03-07
R0Q6UX,Mid-Size,Toyota Camry,2021,North,2023-01-04
Y0RNO7,Truck,Ford F-150,2021,South,2023-02-16
DZ8CWV,Full-Size,Chevrolet Impala,2018,West,2023-01-06
MDYS1D,SUV,Toyota RAV4,2023,East,2023-03-23
7WPQ8T,Compact,Hyundai Elantra,2019,North,2023-03-03
UXLJ1L,Mid-Size,Nissan Altima,2021,Central,2023-01-17
BRAUX7,Full-Size,Chrysler 300,2022,South,2023-02-16
VMXV07,Compact,Toyota Corolla,2018,West,2023-01-10
DZ2LOO,Compact,Hyundai Elantra,2023,South,2023-03-14
N5LPVJ,Truck,Chevrolet Silverado,2023,West,2023-01-18
ZSGGAU,Mid-Size,Honda Accord,2023,Central,2023-02-24
29X89W,Compact,Honda Civic,2018,West,2023-01-08
N5W3I8,Mid-Size,Honda Accord,2020,Central,2023-01-15
P5N6YI,Mid-Size,Toyota Camry,2019,East,2023-03-30
FFNBTX,Full-Size,Chevrolet Impala,2020,North,2023-02-04
0729V4,Truck,Chevrolet Silverado,2023,East,2023-01-12
13OS6Q,Truck,Chevrolet Silverado,2022,East,2023-03-04
VXGAZ2,Full-Size,Chrysler 300,2022,West,2023-01-19
UXCG0W,Full-Size,Ford Taurus,2020,South,2023-02-23
HVB2A4,Mid-Size,Toyota Camry,2023,West,2023-03-14
IJ73MG,SUV,Chevrolet Equinox,2023,East,2023-03-03
DOUR62,Compact,Honda Civic,2022,West,2023-01-23
J6QA40,Compact,Hyundai Elantra,2022,East,2023-01-22
M5686J,Truck,Chevrolet Silverado,2021,South,2023-01-21
UGYR56,SUV,Chevrolet Equinox,2018,South,2023-02-26
LLBSN9,Mid-Size,Nissan Altima,2019,Central,2023-03-02
3QUW69,Full-Size,Ford Taurus,2022,North,2023-02-16
PNZJFK,Mid-Size,Nissan Altima,2019,South,2023-02-05
LW0FBF,Mid-Size,Nissan Altima,2019,East,2023-01-06
6JTTK4,Mid-Size,Nissan Altima,2023,North,2023-03-17
CTO2H8,Compact,Hyundai Elantra,2020,Central,2023-03-01
20RXHA,Mid-Size,Honda Accord,2023,South,2023-02-27
0QMJWS,Mid-Size,Toyota Camry,2019,South,2023-01-10
Y84LIF,Mid-Size,Honda Accord,2020,South,2023-01-26
U3J9P2,Compact,Toyota Corolla,2020,North,2023-01-28
KESTRO,Truck,Chevrolet Silverado,2020,West,2023-02-23
XWFYL3,Full-Size,Chrysler 300,2020,East,2023-03-12
RIG8ZH,SUV,Chevrolet Equinox,2019,South,2023-03-19
SE432Q,Compact,Toyota Corolla,2022,Central,2023-02-16
FRSLNB,Full-Size,Chevrolet Impala,2019,West,2023-02-02
SG41VI,SUV,Toyota RAV4,2020,East,2023-02-06
Y9W264,Mid-Size,Nissan Altima,2023,East,2023-03-08
F51ZIQ,Compact,Honda Civic,2020,West,2023-01-29
67EPVD,Mid-Size,Nissan Altima,2018,North,2023-02-07
IVXDPX,Mid-Size,Nissan Altima,2018,Central,2023-03-12
99LYTH,Mid-Size,Honda Accord,2020,South,2023-02-18
SEEMJF,Mid-Size,Toyota Camry,2021,North,2023-02-12
BUA2CX,Mid-Size,Nissan Altima,2023,East,2023-03-08
FWFPXG,Full-Size,Ford Taurus,2018,Central,2023-01-26
EWXPEK,Compact,Hyundai Elantra,2021,West,2023-01-06
HXKNJG,Mid-Size,Nissan Altima,2019,South,2023-03-12
3RUKD0,Full-Size,Ford Taurus,2020,South,2023-02-10
ZB544Q,Compact,Honda Civic,2020,East,2023-01-30
YAVE68,Compact,Toyota Corolla,2019,South,2023-01-09
FTV1R5,Compact,Hyundai Elantra,2018,Central,2023-03-25
ML0TCX,Compact,Toyota Corolla,2018,South,2023-03-07
K44P48,Mid-Size,Honda Accord,2021,South,2023-01-25
0V75RD,Compact,Honda Civic,2019,North,2023-02-24
VQNGZ6,Mid-Size,Toyota Camry,2019,West,2023-02-11
VIAZFC,Truck,Chevrolet Silverado,2018,North,2023-01-30
HHMLH2,Truck,Ram 1500,2018,Central,2023-01-29
3JN382,Compact,Toyota Corolla,2018,Central,2023-01-07
T90YBW,Mid-Size,Toyota Camry,2020,North,2023-03-29
KVUDQS,Mid-Size,Toyota Camry,2018,North,2023-03-25
B47AEE,SUV,Ford Explorer,2019,Central,2023-03-20
PVI4LL,SUV,Ford Explorer,2019,North,2023-01-29
V5IMMQ,Compact,Honda Civic,2019,East,2023-03-31
P8FPJV,Compact,Hyundai Elantra,2018,Central,2023-01-25
27PJ8D,Mid-Size,Nissan Altima,2018,North,2023-03-16
E85UL8,SUV,Toyota RAV4,2023,West,2023-01-10
851VNQ,SUV,Toyota RAV4,2022,South,2023-01-28
TR5FCQ,Compact,Honda Civic,2018,East,2023-02-21
H349N8,Full-Size,Chrysler 300,2019,Central,2023-03-29
D8IA3S,Compact,Toyota Corolla,2020,West,2023-01-24
OHOWF8,Full-Size,Chrysler 300,2023,South,2023-02-08
05B55N,Truck,Ford F-150,2023,Central,2023-03-17
US3K7T,Mid-Size,Nissan Altima,2022,East,2023-02-12
AKF3OQ,Compact,Toyota Corolla,2018,North,2023-03-03
MZ959K,Full-Size,Chevrolet Impala,2020,South,2023-02-07
XWK478,Mid-Size,Honda Accord,2020,South,2023-01-01
9FFY0P,SUV,Toyota RAV4,2021,West,2023-01-26
FKEFGV,Mid-Size,Toyota Camry,2023,Central,2023-02-20
SMTYDK,SUV,Ford Explorer,2019,North,2023-01-02
HAE15F,Mid-Size,Honda Accord,2021,West,2023-01-21
1JFI7M,Compact,Hyundai Elantra,2019,Central,2023-03-27
0RP39X,Mid-Size,Nissan Altima,2019,Central,2023-01-02
4F6GG4,Compact,Honda Civic,2019,West,2023-01-23
RIAH3A,Mid-Size,Honda Accord,2022,South,2023-02-25
71H0SM,Full-Size,Ford Taurus,2020,North,2023-02-20
SA52GD,Compact,Hyundai Elantra,2022,Central,2023-01-19
PQ14CI,Compact,Toyota Corolla,2022,East,2023-01-06
VN9XLY,Compact,Toyota Corolla,2020,South,2023-03-22
PQZPZP,Compact,Toyota Corolla,2023,West,2023-02-19
VRUMEJ,SUV,Ford Explorer,2018,West,2023-02-21
MLPRJN,Truck,Chevrolet Silverado,2023,Central,2023-01-06
KVRWP9,Compact,Hyundai Elantra,2018,Central,2023-01-19
RWP0UD,SUV,Chevrolet Equinox,2020,Central,2023-01-07
01OSA5,Full-Size,Ford Taurus,2022,North,2023-03-30
28VIK7,Truck,Ford F-150,2022,North,2023-03-11
BYC0UR,Mid-Size,Honda Accord,2019,South,2023-02-19
ZMU2QA,Mid-Size,Toyota Camry,2023,West,2023-03-03
9TPCDJ,Mid-Size,Nissan Altima,2018,East,2023-01-15
70O1O6,SUV,Chevrolet Equinox,2022,Central,2023-03-30
LZPYG8,Full-Size,Ford Taurus,2021,Central,2023-02-16
KTYXT5,Mid-Size,Nissan Altima,2019,Central,2023-02-16
81G1ST,Compact,Toyota Corolla,2023,North,2023-03-28
7T4XDZ,Full-Size,Ford Taurus,2022,West,2023-01-09
RTKG0I,SUV,Chevrolet Equinox,2018,Central,2023-02-08
DRZHNP,Mid-Size,Toyota Camry,2018,Central,2023-01-08
7F7FU4,Full-Size,Chevrolet Impala,2018,South,2023-02-08
6TR26A,Mid-Size,Toyota Camry,2020,West,2023-01-25
JK4AEA,Mid-Size,Toyota Camry,2020,East,2023-02-11
8BJSMD,Mid-Size,Nissan Altima,2022,North,2023-03-05
O2KSQI,SUV,Ford Explorer,2022,South,2023-01-26
A49S3M,Truck,Ford F-150,2018,South,2023-01-05
7U2Y7U,Mid-Size,Nissan Altima,2020,Central,2023-01-15
471MDO,Mid-Size,Honda Accord,2022,North,2023-03-06
Y41WT8,Mid-Size,Nissan Altima,2023,North,2023-02-22
I2TSOW,Compact,Hyundai Elantra,2019,East,2023-03-30
9OEEGO,Mid-Size,Toyota Camry,2018,East,2023-03-22
AKZYYY,Compact,Honda Civic,2018,East,2023-01-15
C7KC3Q,Mid-Size,Toyota Camry,2020,North,2023-03-08
MOUSAE,Compact,Honda Civic,2020,East,2023-01-09
8R9X0L,Mid-Size,Nissan Altima,2020,Central,2023-01-09
4X1JVN,SUV,Toyota RAV4,2018,North,2023-03-13
66MAIJ,Compact,Hyundai Elantra,2020,West,2023-02-06
A7QFVO,Full-Size,Chevrolet Impala,2019,North,2023-03-31
GQVXIW,Truck,Ford F-150,2020,South,2023-01-01
2W87RO,Full-Size,Ford Taurus,2018,Central,2023-02-15
QRG8UE,Compact,Toyota Corolla,2022,South,2023-01-28
68U888,Mid-Size,Honda Accord,2020,East,2023-03-30
8CBU04,Full-Size,Chrysler 300,2019,South,2023-03-02
XL7VYJ,Mid-Size,Toyota Camry,2023,West,2023-03-11
1E54Y9,Compact,Hyundai Elantra,2022,East,2023-01-27
6CHELV,Mid-Size,Nissan Altima,2018,East,2023-03-22
FDXWNZ,Mid-Size,Nissan Altima,2018,Central,2023-03-17
VOC1WE,Mid-Size,Toyota Camry,2018,East,2023-03-12
GKG37D,Full-Size,Chevrolet Impala,2021,East,2023-02-12
IK9W8I,Compact,Toyota Corolla,2020,Central,2023-03-24
CR34RJ,Mid-Size,Toyota Camry,2020,East,2023-03-02
BPTA7Z,SUV,Ford Explorer,2021,Central,2023-01-06
LMM40D,Mid-Size,Honda Accord,2021,West,2023-03-21
L2M3S1,Full-Size,Chevrolet Impala,2018,Central,2023-01-02
S0PI5P,Mid-Size,Toyota Camry,2018,East,2023-03-03
ANOI5R,Mid-Size,Nissan Altima,2022,East,2023-01-23
NZXR99,Truck,Ram 1500,2023,North,2023-03-22
RZBPPO,Mid-Size,Nissan Altima,2023,North,2023-03-07
4VQPWH,Compact,Toyota Corolla,2023,North,2023-03-14
ISLY6M,Truck,Chevrolet Silverado,2020,West,2023-03-04
UK2HSN,Full-Size,Ford Taurus,2022,South,2023-02-21
1IH1UW,Full-Size,Chevrolet Impala,2023,South,2023-03-19
2KI9EX,Compact,Hyundai Elantra,2023,West,2023-01-27
NF83H1,Compact,Honda Civic,2018,South,2023-02-17
1S8IC3,Full-Size,Chrysler 300,2018,North,2023-01-27
ME8P53,Compact,Toyota Corolla,2020,East,2023-01-11
K2QWKA,Compact,Honda Civic,2021,East,2023-03-20
GLT4GZ,SUV,Ford Explorer,2023,North,2023-02-14
033CH7,Mid-Size,Nissan Altima,2019,South,2023-01-05
WI9LK4,Compact,Honda Civic,2022,South,2023-03-16
8OXXIT,Compact,Toyota Corolla,2023,West,2023-03-26
C53FVD,Mid-Size,Toyota Camry,2023,South,2023-03-01
DW24L7,Full-Size,Ford Taurus,2019,North,2023-01-30
TOM0NO,SUV,Ford Explorer,2019,South,2023-03-19
NLOA5J,Compact,Toyota Corolla,2019,East,2023-03-08
QGTJGK,Compact,Hyundai Elantra,2022,West,2023-01-26
642HX3,Mid-Size,Nissan Altima,2022,North,2023-01-30
X4HQL0,Mid-Size,Honda Accord,2020,Central,2023-03-30
ELZAJZ,Mid-Size,Nissan Altima,2018,South,2023-03-27
IVOQM6,Truck,Chevrolet Silverado,2021,South,2023-03-02
Z02PDB,Mid-Size,Toyota Camry,2022,North,2023-01-04
R5R9SW,Mid-Size,Nissan Altima,2020,South,2023-01-21
C16S6I,Truck,Ford F-150,2019,East,2023-02-01
R6VYOT,Compact,Hyundai Elantra,2021,West,2023-02-18
NYCS7C,Truck,Chevrolet Silverado,2021,West,2023-03-20
QXDAFH,Mid-Size,Toyota Camry,2021,East,2023-03-18
5FXMT6,Mid-Size,Toyota Camry,2023,North,2023-01-25
4CDM31,Truck,Ram 1500,2019,South,2023-01-10
W5G088,Mid-Size,Nissan Altima,2021,West,2023-01-25
ZZI0IP,Mid-Size,Honda Accord,2023,West,2023-01-22
EKCQC1,Mid-Size,Toyota Camry,2019,East,2023-03-22
XXZ1YW,Full-Size,Chrysler 300,2019,East,2023-01-02
G0RFRL,Full-Size,Chrysler 300,2018,East,2023-03-16
HU6AE6,Compact,Honda Civic,2020,Central,2023-03-01
YIND4X,Full-Size,Ford Taurus,2018,East,2023-01-10
IGYU0I,Full-Size,Chrysler 300,2022,East,2023-03-03
9FG0UN,Mid-Size,Honda Accord,2018,South,2023-02-22
0UOHZT,Compact,Toyota Corolla,2022,East,2023-01-01
6PJBJ0,Mid-Size,Toyota Camry,2021,West,2023-01-21
KTH763,Compact,Honda Civic,2023,Central,2023-02-01
0UABP1,Compact,Hyundai Elantra,2020,West,2023-01-20
ET84TU,Mid-Size,Nissan Altima,2020,West,2023-02-22
CAL3A2,Compact,Honda Civic,2019,West,2023-02-25
JDDYBS,Mid-Size,Toyota Camry,2021,North,2023-01-16
7VM6CI,Full-Size,Ford Taurus,2019,South,2023-01-12
GA8HC6,Mid-Size,Toyota Camry,2018,South,2023-02-28
8HOYP2,Truck,Chevrolet Silverado,2023,West,2023-02-12
I3UAWA,Truck,Chevrolet Silverado,2022,West,2023-01-24
49FSMC,Full-Size,Chrysler 300,2018,North,2023-01-24
YAA3K6,Truck,Ram 1500,2021,North,2023-01-04
VSONIZ,SUV,Toyota RAV4,2019,East,2023-03-18
VAL6RJ,Mid-Size,Toyota Camry,2019,Central,2023-03-17
IG4LKC,Full-Size,Chrysler 300,2020,North,2023-02-19
6OZZMR,Compact,Toyota Corolla,2022,Central,2023-02-01
DYYHHO,Full-Size,Ford Taurus,2018,North,2023-01-20
YSCUZG,Mid-Size,Nissan Altima,2020,South,2023-01-28
Q3LD7D,Compact,Hyundai Elantra,2023,West,2023-03-25
CI1XIC,Mid-Size,Honda Accord,2020,West,2023-01-08
8A7QGM,Truck,Ford F-150,2018,Central,2023-03-16
LFPXRX,Mid-Size,Honda Accord,2020,North,2023-01-28
8E0IAN,Compact,Hyundai Elantra,2022,North,2023-01-24
O9M17M,Compact,Honda Civic,2023,East,2023-03-14
G8QQ0N,Mid-Size,Honda Accord,2021,East,2023-03-28
T7B0OT,SUV,Chevrolet Equinox,2018,South,2023-03-31
6VP9VF,SUV,Chevrolet Equinox,2022,West,2023-01-25
DMZPG9,Mid-Size,Toyota Camry,2022,South,2023-02-23
HDNEVP,Compact,Hyundai Elantra,2021,Central,2023-01-27
7GJYZM,Compact,Toyota Corolla,2023,North,2023-01-18
74W0TQ,Mid-Size,Nissan Altima,2022,West,2023-02-04
T4ADRU,SUV,Ford Explorer,2019,East,2023-01-06
GVAIQB,Full-Size,Ford Taurus,2020,North,2023-01-15
WTUSYX,Mid-Size,Honda Accord,2021,West,2023-02-23
XHYGA9,Full-Size,Ford Taurus,2020,North,2023-03-03
GEK95Z,Mid-Size,Honda Accord,2021,East,2023-01-25
GW3MJ5,Full-Size,Chrysler 300,2022,West,2023-02-20
E6RZNZ,Mid-Size,Toyota Camry,2018,North,2023-03-10
7RHC79,Full-Size,Chrysler 300,2021,South,2023-03-22
XA5RIN,Mid-Size,Nissan Altima,2018,South,2023-02-21
71V04W,Truck,Ram 1500,2021,Central,2023-01-22
LCEI1D,Mid-Size,Toyota Camry,2020,South,2023-03-06
E9OE58,Compact,Toyota Corolla,2019,Central,2023-01-16
SEW58U,Compact,Honda Civic,2023,East,2023-01-13
73FWX1,Mid-Size,Toyota Camry,2019,Central,2023-02-02
T0VJR7,Mid-Size,Nissan Altima,2018,Central,2023-01-30
4XLHKL,Full-Size,Chrysler 300,2020,South,2023-01-14
8TO5N2,Full-Size,Ford Taurus,2022,East,2023-01-05
XK8Y9A,Mid-Size,Nissan Altima,2018,West,2023-03-27
KLY4EF,Full-Size,Chevrolet Impala,2020,North,2023-03-02
YMZASA,Full-Size,Chrysler 300,2020,West,2023-03-06
8FGDHR,Mid-Size,Toyota Camry,2023,East,2023-01-06
W65DP5,Mid-Size,Nissan Altima,2018,North,2023-03-13
FYPGCK,Compact,Honda Civic,2018,Central,2023-02-02
AGT2S0,Mid-Size,Honda Accord,2021,South,2023-03-09
CKXBVG,SUV,Ford Explorer,2019,Central,2023-02-14
PW9DTT,Truck,Chevrolet Silverado,2022,South,2023-01-22
CWCYHE,Full-Size,Chrysler 300,2019,East,2023-01-24
CQIQ64,Mid-Size,Nissan Altima,2021,South,2023-01-13
1QEOAE,Full-Size,Ford Taurus,2018,Central,2023-03-16
KZ2WJZ,Full-Size,Chevrolet Impala,2022,Central,2023-02-08
9X15Z5,Mid-Size,Honda Accord,2021,West,2023-03-12
KLGGT7,SUV,Toyota RAV4,2018,Central,2023-03-16
HZC8SR,Compact,Toyota Corolla,2019,West,2023-01-16
M8PEUV,Compact,Hyundai Elantra,2018,South,2023-01-30
0RKA9G,Compact,Hyundai Elantra,2018,Central,2023-01-12
MFICM8,Compact,Hyundai Elantra,2022,East,2023-01-01
I8W6W9,SUV,Chevrolet Equinox,2020,South,2023-03-30
T3B7AH,Mid-Size,Toyota Camry,2022,North,2023-03-01
0JB5SR,Mid-Size,Toyota Camry,2019,West,2023-02-10
LZLUEL,Mid-Size,Nissan Altima,2022,South,2023-01-19
BKN03T,Mid-Size,Honda Accord,2021,West,2023-02-23
7MRWGP,Mid-Size,Toyota Camry,2021,North,2023-02-18
6R7YGQ,Compact,Hyundai Elantra,2022,West,2023-01-21
N8MRY8,Full-Size,Chevrolet Impala,2022,West,2023-01-02
T4E6H1,Compact,Hyundai Elantra,2022,East,2023-02-12
TVDTDT,SUV,Chevrolet Equinox,2022,West,2023-02-15
OHRHCB,Compact,Honda Civic,2020,Central,2023-03-13
M0UEPU,Full-Size,Chevrolet Impala,2022,Central,2023-02-05
IEICIT,SUV,Ford Explorer,2023,East,2023-01-09
25YM77,Compact,Hyundai Elantra,2022,Central,2023-03-21
MAPQYF,Compact,Honda Civic,2021,Central,2023-02-07
TLRATB,Truck,Ram 1500,2018,North,2023-03-06
4Z7X9H,Mid-Size,Nissan Altima,2020,South,2023-01-04
A6XYKM,Full-Size,Chevrolet Impala,2018,West,2023-01-04
YOCKN3,Compact,Honda Civic,2018,East,2023-01-03
MRVEUH,Mid-Size,Nissan Altima,2020,North,2023-03-13
5KKOMV,Mid-Size,Honda Accord,2020,East,2023-01-22
085JVL,SUV,Chevrolet Equinox,2021,South,2023-03-13
2A9N0Y,Mid-Size,Honda Accord,2023,West,2023-03-27
N8J07E,SUV,Toyota RAV4,2022,East,2023-03-01
76N4AG,Full-Size,Chrysler 300,2020,North,2023-03-30
17EZD2,Compact,Hyundai Elantra,2020,North,2023-03-25
6QDHS2,Mid-Size,Honda Accord,2022,South,2023-03-07
SRV82F,Compact,Honda Civic,2019,North,2023-03-14
HMJ09U,Mid-Size,Honda Accord,2023,Central,2023-02-24
6PYZK0,Full-Size,Chevrolet Impala,2022,South,2023-01-20
TUJL4W,Mid-Size,Nissan Altima,2022,West,2023-01-10
ETW24X,Compact,Toyota Corolla,2019,North,2023-02-04
ARHA7G,Full-Size,Chrysler 300,2021,East,2023-02-12
IMQVL2,Full-Size,Ford Taurus,2022,Central,2023-02-01
F84VB0,Mid-Size,Nissan Altima,2018,West,2023-01-10
ZWKPOV,Full-Size,Chrysler 300,2019,South,2023-02-15
LO6QV6,Compact,Honda Civic,2021,West,2023-02-14
8UJD4S,Full-Size,Ford Taurus,2020,East,2023-03-27
U8NDY8,Mid-Size,Honda Accord,2022,South,2023-03-27
G9TU8L,Mid-Size,Honda Accord,2020,Central,2023-02-25
0AYAAN,Compact,Toyota Corolla,2023,Central,2023-03-18
N267WF,Full-Size,Chevrolet Impala,2019,East,2023-01-29
YRTS5N,Full-Size,Chrysler 300,2020,North,2023-03-29
8TY73P,Mid-Size,Nissan Altima,2018,East,2023-03-26
HENX2B,SUV,Ford Explorer,2019,East,2023-01-12
Q7378D,SUV,Ford Explorer,2019,Central,2023-03-05
YTR27Q,Compact,Honda Civic,2022,West,2023-02-11
XRW83I,Full-Size,Chrysler 300,2020,South,2023-01-24
5SVEQK,Mid-Size,Nissan Altima,2019,East,2023-02-07
D4EZ0W,Truck,Ram 1500,2019,North,2023-03-23
4EA4GK,Compact,Toyota Corolla,2021,East,2023-03-25
YTHI4S,Mid-Size,Toyota Camry,2022,East,2023-01-31
7UXMBS,Mid-Size,Honda Accord,2023,East,2023-02-11
0O4ZST,Mid-Size,Toyota Camry,2018,East,2023-02-16
I5CB2A,Full-Size,Ford Taurus,2023,East,2023-03-08
SGYEJS,Mid-Size,Honda Accord,2020,West,2023-02-13
NHCAGK,Compact,Hyundai Elantra,2022,East,2023-02-05
ES5ZLP,Mid-Size,Toyota Camry,2018,North,2023-03-25
18TH5S,SUV,Toyota RAV4,2021,West,2023-02-03
BJT34G,SUV,Toyota RAV4,2023,West,2023-01-24
082Z2U,Mid-Size,Nissan Altima,2018,West,2023-01-30
VT8N1A,Mid-Size,Nissan Altima,2022,West,2023-01-30
P6I2SE,Compact,Hyundai Elantra,2018,North,2023-02-19
DEQL61,SUV,Ford Explorer,2023,Central,2023-03-01
FS1XAA,Full-Size,Ford Taurus,2022,Central,2023-01-13
V7BFGL,Full-Size,Ford Taurus,2023,North,2023-03-21
68L0AS,SUV,Toyota RAV4,2023,South,2023-01-23
W53COC,Compact,Toyota Corolla,2019,South,2023-01-11
AF7J0Z,Full-Size,Ford Taurus,2020,Central,2023-03-02
5T9P22,Compact,Toyota Corolla,2022,Central,2023-01-19
TLFDRO,Compact,Toyota Corolla,2019,South,2023-03-09
H1FRP9,Mid-Size,Nissan Altima,2019,West,2023-03-27
D4Y221,Mid-Size,Toyota Camry,2018,South,2023-03-04
PUN6IV,Truck,Ram 1500,2023,North,2023-03-11
HN8H53,Mid-Size,Nissan Altima,2019,South,2023-02-14
